"section_id","station_x","elevation_z"
"108","122.444000","31.380000"
"108","130.136000","32.015000"
"108","168.942000","36.107000"
"108","182.533000","37.500000"
"108","188.959000","37.961000"
"109","0.765000","37.520000"
"109","14.770000","37.415000"
"109","26.790000","35.128000"
"109","40.740000","32.000000"
"109","48.817000","28.046000"
"109","64.092000","28.631000"
"109","79.000000","29.056000"
"109","87.452000","30.962000"
"109","102.181000","32.019000"
"109","112.415000","32.282000"
"109","137.913000","33.000000"
"109","148.543000","34.820000"
"109","168.192000","36.346000"
"109","174.863000","38.334000"
"109","190.799000","38.426000"
"109","195.870000","38.357000"
"109","197.802000","38.134000"
"110","0.000000","37.531000"
"110","7.624000","37.301000"
"110","43.295000","32.769000"
"110","47.013000","32.065000"
"110","55.060000","29.998000"
"110","57.813000","29.263000"
"110","70.519000","28.482000"
"110","81.741000","28.290000"
"110","88.519000","29.493000"
"110","94.025000","29.975000"
"110","98.896000","32.019000"
"110","110.520000","32.157000"
"110","130.080000","32.437000"
"110","133.202000","32.524000"
"110","144.789000","33.730000"
"110","168.445000","38.135000"
"110","172.803000","38.135000"
"111","5.148000","37.383000"
"111","23.797000","37.123000"
"111","29.089000","36.251000"
"111","42.383000","34.588000"
"111","52.870000","33.000000"
"111","70.851000","29.000000"
"111","86.571000","28.389000"
"111","91.587000","28.178000"
"111","97.383000","29.428000"
"111","100.911000","30.102000"
"111","106.455000","32.224000"
"111","112.503000","32.264000"
"111","160.360000","34.000000"
"111","176.677000","34.773000"
"111","185.333000","35.041000"
"111","201.462000","36.588000"
"111","210.786000","37.392000"
"112","0.000000","37.313000"
"112","12.978000","37.163000"
"112","27.578000","35.165000"
"112","34.608000","32.754000"
"112","44.612000","28.712000"
"112","55.022000","29.000000"
"112","62.998000","29.125000"
"112","70.027000","29.378000"
"112","77.328000","29.079000"
"112","98.771000","28.509000"
"112","103.554000","28.482000"
"112","110.314000","30.090000"
"112","117.073000","32.042000"
"112","124.373000","32.409000"
"112","142.759000","32.960000"
"112","171.292000","38.295000"
"112","211.587000","38.311000"
"112","220.627000","38.311000"
"113","0.000000","37.324000"
"113","17.715000","37.081000"
"113","20.668000","31.937000"
"113","32.847000","28.033000"
"113","37.276000","27.115000"
"113","47.610000","27.069000"
"113","56.098000","28.952000"
"113","59.789000","31.134000"
"113","61.634000","32.075000"
"113","67.170000","32.810000"
"113","79.205000","33.000000"
"113","95.180000","33.256000"
"113","136.340000","34.589000"
"113","217.704000","35.351000"
"113","297.173000","37.199000"
"113","301.158000","37.197000"
"114","0.000000","37.724000"
"114","3.751000","37.081000"
"114","8.977000","37.541000"
"114","21.171000","37.603000"
"114","28.139000","34.701000"
"114","34.019000","34.347000"
"114","37.067000","33.637000"
"114","42.075000","33.157000"
"114","71.527000","33.000000"
"114","80.183000","32.029000"
"114","91.966000","31.332000"
"114","97.821000","30.923000"
"114","106.749000","28.898000"
"114","114.152000","28.313000"
"114","123.951000","28.334000"
"114","130.919000","28.919000"
"114","134.839000","32.050000"
"114","150.521000","34.827000"
"114","157.050000","35.829000"
"114","167.047000","35.776000"
"114","177.519000","36.856000"
"115","0.000000","36.951000"
"115","17.583000","36.846000"
"115","52.171000","33.597000"
"115","58.266000","32.998000"
"115","104.673000","33.000000"
"115","112.394000","33.018000"
"115","148.333000","31.480000"
"115","162.041000","31.054000"
"115","171.694000","27.980000"
"115","179.624000","28.040000"
"115","184.795000","30.142000"
"115","188.243000","32.105000"
"115","216.102000","35.534000"
"115","231.096000","35.526000"
"115","237.889000","33.633000"
"115","255.760000","33.054000"
"115","281.330000","37.349000"
"116","0.000000","36.942000"
"116","38.317000","33.305000"
"116","68.622000","31.063000"
"116","81.199000","29.019000"
"116","119.254000","29.000000"
"116","132.012000","30.785000"
"116","144.014000","31.987000"
"116","151.418000","34.054000"
"116","182.344000","37.502000"
"116","208.360000","37.361000"
"117","1.368000","36.770000"
"117","17.488000","35.720000"
"117","28.189000","33.000000"
"117","39.041000","33.869000"
"117","44.063000","33.176000"
"117","46.868000","33.831000"
"117","50.920000","31.173000"
"117","65.255000","28.099000"
"117","86.524000","28.000000"
"117","97.355000","31.074000"
"117","160.793000","31.835000"
"117","179.435000","32.000000"
"117","203.124000","33.472000"
"117","240.157000","37.058000"
"117","255.671000","36.973000"
"118","0.000000","36.923000"
"118","13.175000","32.795000"
"118","27.644000","32.638000"
"118","78.959000","32.000000"
"118","95.295000","30.067000"
"118","104.330000","28.000000"
"118","117.236000","28.019000"
"118","126.271000","31.063000"
"118","162.152000","35.053000"
"118","175.532000","36.564000"
"119","0.000000","36.863000"
"119","9.874000","35.520000"
"119","15.908000","35.319000"
"119","23.313000","31.436000"
"119","42.209000","26.555000"
"119","44.706000","26.050000"
"119","58.420000","29.081000"
"119","59.791000","30.284000"
"119","61.711000","30.710000"
"119","63.082000","29.958000"
"119","71.310000","31.336000"
"119","87.816000","31.717000"
"119","104.803000","31.996000"
"119","138.077000","33.000000"
"119","153.362000","33.223000"
"119","198.023000","35.176000"
"119","223.805000","37.141000"
"120","0.000000","36.843000"
"120","45.275000","33.378000"
"120","67.707000","31.412000"
"120","72.268000","30.995000"
"120","76.907000","29.626000"
"120","82.767000","28.139000"
"120","85.696000","28.020000"
"120","107.656000","28.000000"
"120","114.994000","30.261000"
"120","120.854000","31.233000"
"120","132.573000","31.709000"
"120","141.607000","31.967000"
"120","169.758000","34.601000"
"120","180.796000","35.625000"
"120","199.226000","37.321000"
"121","0.000000","36.496000"
"121","9.385000","35.472000"
"121","38.266000","33.583000"
"121","42.594000","33.994000"
"121","50.174000","34.019000"
"121","58.116000","33.518000"
"121","94.493000","33.446000"
"121","99.627000","32.741000"
"121","107.929000","32.741000"
"121","122.784000","34.313000"
"121","154.909000","34.002000"
"121","176.972000","33.000000"
"121","190.259000","32.052000"
"121","198.171000","31.965000"
"121","210.805000","29.058000"
"121","220.190000","26.954000"
"121","225.965000","26.027000"
"121","241.487000","25.952000"
"121","247.984000","27.380000"
"121","256.287000","29.885000"
"121","273.347000","31.856000"
"121","292.190000","36.700000"
"121","294.549000","36.700000"
"122","0.000000","36.496000"
"122","9.385000","35.472000"
"122","38.266000","33.583000"
"122","42.594000","33.994000"
"122","50.174000","34.019000"
"122","58.116000","33.518000"
"122","94.493000","33.446000"
"122","99.627000","32.741000"
"122","107.929000","32.741000"
"122","122.784000","34.313000"
"122","154.909000","34.002000"
"122","176.972000","33.000000"
"122","190.259000","32.052000"
"122","198.171000","31.965000"
"122","210.805000","29.058000"
"122","220.190000","26.954000"
"122","225.965000","26.027000"
"122","241.487000","25.952000"
"122","247.984000","27.380000"
"122","256.287000","29.885000"
"122","273.347000","31.856000"
"122","292.190000","36.700000"
"122","294.549000","36.700000"
"123","0.000000","36.496000"
"123","9.385000","35.472000"
"123","38.266000","33.583000"
"123","42.594000","33.994000"
"123","50.174000","34.019000"
"123","58.116000","33.518000"
"123","94.493000","33.446000"
"123","99.627000","32.741000"
"123","107.929000","32.741000"
"123","122.784000","34.313000"
"123","154.909000","34.002000"
"123","176.972000","33.000000"
"123","190.259000","32.052000"
"123","198.171000","31.965000"
"123","210.805000","29.058000"
"123","220.190000","26.954000"
"123","225.965000","26.027000"
"123","241.487000","25.952000"
"123","247.984000","27.380000"
"123","256.287000","29.885000"
"123","273.347000","31.856000"
"123","292.190000","36.700000"
"123","294.549000","36.700000"
"124","0.000000","37.693000"
"124","24.834000","35.269000"
"124","40.444000","33.000000"
"124","67.990000","30.794000"
"124","80.533000","30.012000"
"124","88.257000","27.027000"
"124","97.899000","26.301000"
"124","109.024000","26.251000"
"124","126.330000","27.000000"
"124","130.532000","30.033000"
"124","146.107000","32.814000"
"124","150.557000","31.486000"
"124","219.277000","33.155000"
"124","230.591000","33.420000"
"124","267.230000","31.481000"
"124","286.280000","27.027000"
"124","317.430000","27.002000"
"124","355.255000","29.006000"
"124","380.471000","29.582000"
"124","433.164000","32.000000"
"124","462.445000","32.196000"
"124","509.744000","34.214000"
"124","531.314000","34.821000"
"124","556.313000","35.796000"
"124","572.746000","36.548000"
"124","586.795000","37.167000"
"124","605.194000","37.008000"
"125","0.000000","36.429000"
"125","54.257000","31.320000"
"125","91.597000","26.979000"
"125","112.206000","26.207000"
"125","123.600000","26.002000"
"125","166.257000","25.944000"
"125","181.471000","26.000000"
"125","247.997000","30.850000"
"125","265.961000","31.639000"
"125","295.066000","32.000000"
"125","369.710000","32.000000"
"125","388.548000","32.000000"
"125","409.480000","33.089000"
"125","447.340000","36.600000"
"125","450.258000","36.617000"
"126","0.000000","36.969000"
"126","22.317000","33.501000"
"126","45.589000","31.589000"
"126","57.954000","33.084000"
"126","111.275000","31.913000"
"126","126.771000","31.356000"
"126","147.425000","30.000000"
"126","162.840000","29.000000"
"126","182.830000","27.585000"
"126","220.115000","27.269000"
"126","237.036000","27.079000"
"126","258.626000","26.436000"
"126","273.326000","26.597000"
"126","280.676000","26.253000"
"126","293.069000","27.000000"
"126","295.376000","26.987000"
"126","302.266000","29.605000"
"126","310.076000","31.374000"
"126","336.699000","33.646000"
"126","373.721000","36.412000"
"126","374.847000","36.496000"
"127","0.000000","37.025000"
"127","22.361000","34.224000"
"127","42.026000","32.280000"
"127","111.164000","33.092000"
"127","121.258000","32.920000"
"127","158.598000","33.115000"
"127","164.226000","32.898000"
"127","166.453000","30.075000"
"127","170.350000","29.424000"
"127","179.257000","27.470000"
"127","183.711000","26.818000"
"127","197.073000","26.000000"
"127","202.638000","25.760000"
"127","212.611000","26.000000"
"127","234.619000","26.000000"
"127","250.506000","26.409000"
"127","273.391000","27.000000"
"127","280.019000","28.338000"
"127","285.030000","30.102000"
"127","297.852000","30.718000"
"127","335.627000","32.000000"
"127","366.454000","32.000000"
"127","384.163000","32.000000"
"127","444.077000","35.590000"
"127","454.266000","36.175000"
"128","0.000000","37.035000"
"128","4.566000","32.564000"
"128","11.605000","29.983000"
"128","40.006000","29.875000"
"128","94.402000","30.631000"
"128","116.395000","31.215000"
"128","128.644000","31.781000"
"128","147.505000","32.188000"
"128","182.246000","32.334000"
"128","233.055000","32.000000"
"128","265.994000","31.293000"
"128","280.275000","31.007000"
"128","287.194000","28.129000"
"128","302.354000","26.877000"
"128","316.432000","26.476000"
"128","367.794000","26.675000"
"128","380.862000","26.977000"
"128","397.105000","28.305000"
"128","407.392000","31.010000"
"128","413.348000","32.263000"
"128","430.132000","34.568000"
"128","440.961000","36.320000"
"129","6.699000","37.141000"
"129","38.068000","31.882000"
"129","55.191000","29.282000"
"129","89.423000","31.984000"
"129","159.164000","31.614000"
"129","196.080000","32.199000"
"129","255.636000","31.104000"
"129","303.892000","30.823000"
"129","341.434000","30.652000"
"129","367.362000","30.617000"
"129","422.762000","30.641000"
"129","461.380000","30.653000"
"129","519.789000","30.624000"
"129","547.149000","30.677000"
"129","608.585000","30.595000"
"129","714.621000","30.593000"
"129","750.403000","30.938000"
"129","820.290000","31.564000"
"129","832.344000","31.136000"
"129","838.725000","30.910000"
"129","843.829000","27.077000"
"129","881.130000","27.000000"
"129","920.396000","27.854000"
"129","945.046000","27.869000"
"129","988.778000","28.000000"
"129","1004.619000","31.161000"
"129","1020.491000","32.366000"
"129","1048.007000","35.648000"
"130","3.670000","37.217000"
"130","29.348000","36.296000"
"130","42.188000","29.332000"
"130","86.246000","29.253000"
"130","123.789000","31.000000"
"130","190.383000","34.180000"
"130","200.538000","34.618000"
"130","325.678000","33.470000"
"130","345.786000","34.178000"
"130","427.809000","31.007000"
"130","509.854000","30.917000"
"130","551.478000","30.871000"
"130","597.145000","30.848000"
"130","760.734000","30.648000"
"130","793.994000","30.885000"
"130","829.902000","32.200000"
"130","880.448000","34.833000"
"130","926.945000","32.119000"
"130","946.638000","31.061000"
"130","946.638000","29.858000"
"130","952.344000","28.029000"
"130","982.302000","26.952000"
"130","1052.204000","26.977000"
"130","1077.883000","30.184000"
"130","1116.004000","32.587000"
"130","1167.757000","35.717000"
"131","0.000000","36.801000"
"131","37.527000","35.545000"
"131","98.347000","32.936000"
"131","127.533000","31.620000"
"131","217.754000","30.964000"
"131","245.903000","31.125000"
"131","283.600000","31.887000"
"131","313.892000","33.255000"
"131","329.467000","32.557000"
"131","433.881000","31.423000"
"131","538.459000","31.423000"
"131","580.705000","32.637000"
"131","601.438000","34.833000"
"131","650.311000","31.747000"
"131","687.782000","31.234000"
"131","730.452000","31.000000"
"131","755.708000","25.017000"
"131","787.241000","23.058000"
"131","813.337000","23.029000"
"131","822.036000","25.777000"
"131","832.910000","30.132000"
"131","861.181000","33.054000"
"131","887.277000","35.554000"
"132","0.000000","37.324000"
"132","27.996000","37.074000"
"132","36.150000","37.223000"
"132","63.973000","33.160000"
"132","71.438000","31.486000"
"132","80.612000","31.361000"
"132","107.465000","34.837000"
"132","123.664000","34.392000"
"132","157.903000","35.155000"
"132","166.715000","34.693000"
"132","202.939000","29.000000"
"132","279.666000","29.000000"
"132","303.077000","29.000000"
"132","312.807000","30.033000"
"132","343.171000","31.000000"
"132","384.089000","31.061000"
"132","390.441000","29.933000"
"132","394.675000","30.810000"
"132","418.671000","26.802000"
"132","446.344000","26.656000"
"132","496.071000","26.666000"
"132","523.830000","27.002000"
"132","535.122000","30.935000"
"132","541.474000","30.084000"
"132","565.469000","34.217000"
"132","575.350000","35.971000"
"133","0.000000","36.422000"
"133","16.445000","36.282000"
"133","104.275000","31.880000"
"133","124.185000","31.026000"
"133","156.247000","30.275000"
"133","168.982000","29.995000"
"133","179.189000","27.932000"
"133","198.469000","27.000000"
"133","276.470000","27.000000"
"133","302.240000","27.059000"
"133","322.654000","28.487000"
"133","346.470000","31.006000"
"133","358.378000","30.034000"
"133","390.700000","32.038000"
"133","413.014000","34.380000"
"133","428.126000","35.508000"
"133","442.302000","35.548000"
"133","462.716000","36.123000"
"134","0.000000","36.410000"
"134","14.399000","33.119000"
"134","25.066000","32.006000"
"134","37.865000","30.161000"
"134","46.932000","25.004000"
"134","57.065000","24.027000"
"134","80.530000","24.027000"
"134","115.196000","27.610000"
"134","119.996000","29.048000"
"134","152.528000","30.188000"
"134","196.627000","31.000000"
"134","228.081000","32.000000"
"134","255.120000","32.281000"
"134","297.874000","32.690000"
"134","371.035000","32.690000"
"134","379.186000","32.793000"
"134","425.410000","36.071000"
"134","435.184000","36.071000"
"135","0.000000","36.928000"
"135","10.578000","36.503000"
"135","32.978000","31.505000"
"135","63.976000","31.150000"
"135","89.600000","31.067000"
"135","151.374000","30.054000"
"135","212.109000","29.084000"
"135","217.777000","28.758000"
"135","231.466000","24.958000"
"135","266.310000","24.052000"
"135","284.355000","24.023000"
"135","301.155000","27.180000"
"135","307.377000","30.687000"
"135","317.332000","31.797000"
"135","375.827000","32.000000"
"135","389.510000","32.324000"
"135","455.381000","34.729000"
"135","493.119000","34.078000"
"135","507.732000","35.229000"
"136","0.000000","36.159000"
"136","29.927000","35.724000"
"136","33.928000","34.395000"
"136","45.182000","34.720000"
"136","56.436000","34.829000"
"136","61.688000","35.290000"
"136","75.944000","35.887000"
"136","85.697000","36.539000"
"136","90.199000","36.593000"
"136","94.701000","36.484000"
"136","108.956000","32.386000"
"136","156.452000","30.252000"
"136","205.831000","29.098000"
"136","226.000000","25.846000"
"136","241.005000","24.814000"
"136","266.515000","24.081000"
"136","292.775000","23.973000"
"136","313.032000","25.058000"
"136","328.788000","26.144000"
"136","350.546000","29.048000"
"136","496.475000","30.434000"
"136","556.252000","31.000000"
"136","611.644000","36.042000"
"137","0.000000","35.987000"
"137","45.719000","36.173000"
"137","83.923000","36.073000"
"137","105.644000","34.666000"
"137","148.430000","30.987000"
"137","174.046000","30.661000"
"137","207.414000","30.245000"
"137","276.048000","29.087000"
"137","333.185000","25.701000"
"137","345.711000","25.175000"
"137","353.853000","25.150000"
"137","391.877000","25.000000"
"137","402.703000","25.125000"
"137","423.629000","25.943000"
"137","440.280000","29.134000"
"137","454.685000","30.186000"
"137","468.463000","31.088000"
"137","496.656000","35.278000"
"137","511.051000","35.556000"
"138","0.000000","35.879000"
"138","22.826000","34.599000"
"138","78.923000","30.000000"
"138","153.920000","29.401000"
"138","201.282000","29.065000"
"138","214.770000","26.975000"
"138","237.829000","26.000000"
"138","258.865000","25.712000"
"138","318.320000","25.639000"
"138","339.792000","26.033000"
"138","350.168000","26.952000"
"138","360.543000","29.042000"
"138","383.888000","30.374000"
"138","396.857000","31.660000"
"138","423.314000","35.448000"
"139","0.000000","37.105000"
"139","35.385000","35.547000"
"139","96.674000","32.000000"
"139","120.111000","31.530000"
"139","140.186000","31.072000"
"139","197.372000","30.246000"
"139","220.261000","29.933000"
"139","238.430000","30.029000"
"139","285.716000","30.062000"
"139","296.740000","29.670000"
"139","307.753000","27.946000"
"139","321.826000","26.543000"
"139","342.628000","25.228000"
"139","390.552000","24.175000"
"139","415.436000","24.877000"
"139","425.226000","25.929000"
"139","435.627000","29.261000"
"139","450.923000","30.109000"
"139","458.265000","32.008000"
"139","478.914000","34.984000"
"139","499.258000","35.781000"
"140","0.000000","36.265000"
"140","5.246000","33.443000"
"140","40.167000","33.324000"
"140","61.637000","33.242000"
"140","96.933000","30.917000"
"140","126.786000","31.000000"
"140","157.366000","31.000000"
"140","263.272000","30.453000"
"140","282.614000","30.236000"
"140","286.548000","30.687000"
"140","313.165000","29.955000"
"140","331.137000","29.559000"
"140","342.940000","28.232000"
"140","354.087000","26.077000"
"140","370.480000","25.025000"
"140","426.113000","25.000000"
"140","444.576000","25.050000"
"140","462.280000","26.077000"
"140","474.739000","28.557000"
"140","486.542000","30.010000"
"140","492.443000","33.267000"
"140","503.591000","34.996000"
"140","519.984000","35.597000"
"140","535.065000","35.692000"
"141","0.000000","36.539000"
"141","12.194000","36.223000"
"141","29.801000","35.096000"
"141","86.552000","30.924000"
"141","187.207000","31.183000"
"141","215.350000","31.133000"
"141","298.691000","30.099000"
"141","387.202000","29.673000"
"141","401.991000","26.779000"
"141","416.687000","25.902000"
"141","452.805000","25.066000"
"141","480.087000","25.233000"
"141","516.020000","25.955000"
"141","556.650000","31.013000"
"141","569.947000","35.826000"
"142","0.000000","36.499000"
"142","11.108000","32.641000"
"142","39.466000","30.362000"
"142","130.783000","30.917000"
"142","156.027000","31.000000"
"142","259.421000","31.000000"
"142","288.810000","30.887000"
"142","357.005000","30.000000"
"142","428.947000","29.182000"
"142","450.304000","28.783000"
"142","475.938000","26.904000"
"142","507.409000","26.000000"
"142","582.949000","25.862000"
"142","607.526000","26.052000"
"142","631.451000","27.029000"
"142","640.850000","28.132000"
"142","666.484000","29.985000"
"142","698.099000","35.497000"
"143","0.000000","36.553000"
"143","58.380000","30.410000"
"143","74.261000","31.388000"
"143","82.399000","29.960000"
"143","110.272000","29.586000"
"143","131.228000","27.831000"
"143","142.418000","27.831000"
"143","177.827000","29.000000"
"143","194.298000","30.987000"
"143","230.041000","31.000000"
"143","285.722000","31.000000"
"143","385.899000","29.094000"
"143","396.735000","28.557000"
"143","407.925000","26.027000"
"143","460.882000","25.835000"
"143","484.220000","26.002000"
"143","530.379000","26.801000"
"143","546.274000","27.079000"
"143","566.184000","27.800000"
"143","602.236000","28.942000"
"143","628.859000","29.437000"
"143","660.451000","30.000000"
"143","689.202000","30.263000"
"143","746.022000","31.325000"
"143","801.135000","34.826000"
"143","830.092000","35.675000"
"144","0.000000","36.634000"
"144","19.711000","31.029000"
"144","43.005000","28.994000"
"144","111.760000","29.000000"
"144","131.405000","30.975000"
"144","166.493000","31.000000"
"144","190.051000","31.000000"
"144","207.859000","31.002000"
"144","236.763000","30.221000"
"144","293.116000","29.485000"
"144","312.983000","25.357000"
"144","327.915000","24.678000"
"144","404.688000","24.851000"
"144","412.731000","25.058000"
"144","419.301000","26.225000"
"144","425.872000","28.939000"
"144","440.207000","30.052000"
"144","464.742000","33.058000"
"144","485.696000","34.661000"
"144","487.393000","35.201000"
"145","3.499000","35.973000"
"145","36.459000","29.985000"
"145","47.446000","29.960000"
"145","73.895000","29.400000"
"145","98.259000","26.979000"
"145","120.012000","26.119000"
"145","136.255000","25.952000"
"145","197.011000","25.888000"
"145","215.450000","25.952000"
"145","247.163000","27.000000"
"145","274.046000","28.983000"
"145","303.298000","29.374000"
"145","349.066000","30.000000"
"145","377.046000","36.083000"
"146","0.000000","35.957000"
"146","7.933000","35.729000"
"146","27.099000","31.420000"
"146","32.865000","30.056000"
"146","43.820000","29.839000"
"146","59.308000","25.280000"
"146","78.196000","23.923000"
"146","108.416000","23.109000"
"146","157.976000","24.923000"
"146","186.497000","26.000000"
"146","191.900000","29.025000"
"146","220.574000","29.323000"
"146","275.869000","30.000000"
"146","308.249000","35.399000"
"147","0.000000","36.433000"
"147","29.151000","35.296000"
"147","49.444000","31.249000"
"147","72.554000","29.860000"
"147","91.341000","29.660000"
"147","95.228000","31.338000"
"147","177.392000","30.362000"
"147","224.976000","30.532000"
"147","252.215000","30.629000"
"147","293.468000","29.298000"
"147","303.821000","27.405000"
"147","323.255000","26.052000"
"147","348.236000","26.000000"
"147","374.122000","26.000000"
"147","436.014000","25.943000"
"147","448.282000","26.628000"
"147","456.056000","27.455000"
"147","463.182000","29.008000"
"147","492.333000","30.061000"
"147","493.628000","30.537000"
"147","509.176000","31.088000"
"147","529.906000","35.597000"
"148","0.000000","36.989000"
"148","23.562000","36.749000"
"148","42.030000","36.468000"
"148","57.951000","35.027000"
"148","104.554000","33.437000"
"148","114.628000","33.430000"
"148","171.888000","30.338000"
"148","178.310000","29.891000"
"148","205.693000","29.453000"
"148","239.270000","29.506000"
"148","264.937000","29.398000"
"148","299.305000","27.919000"
"148","387.823000","22.846000"
"148","403.744000","22.846000"
"148","413.296000","22.939000"
"148","428.580000","23.973000"
"148","446.411000","29.046000"
"148","459.784000","30.048000"
"148","485.894000","34.808000"
"148","498.630000","34.871000"
"148","514.550000","35.559000"
"148","519.645000","35.821000"
"149","1.503000","38.797000"
"149","20.597000","34.791000"
"149","50.614000","35.225000"
"149","87.734000","34.072000"
"149","139.105000","34.232000"
"149","178.212000","34.692000"
"149","203.723000","35.025000"
"149","249.722000","34.850000"
"149","317.090000","34.393000"
"149","357.341000","33.973000"
"149","410.283000","34.061000"
"149","428.508000","30.904000"
"149","467.564000","27.894000"
"149","485.790000","26.052000"
"149","520.505000","25.994000"
"149","538.315000","25.038000"
"149","569.862000","25.000000"
"149","592.541000","26.987000"
"149","617.710000","35.084000"
"149","652.426000","34.148000"
"149","665.444000","34.031000"
"149","694.953000","36.691000"
"149","709.707000","36.581000"
"150","0.840000","38.480000"
"150","49.271000","33.974000"
"150","149.718000","36.191000"
"150","164.804000","36.405000"
"150","171.151000","35.557000"
"150","223.010000","34.000000"
"150","261.341000","34.000000"
"150","343.164000","34.000000"
"150","410.870000","33.976000"
"150","434.552000","34.973000"
"150","480.980000","35.000000"
"150","490.617000","34.914000"
"150","509.658000","32.927000"
"150","513.889000","28.864000"
"150","521.294000","27.958000"
"150","560.434000","27.111000"
"150","590.053000","26.000000"
"150","612.792000","26.847000"
"150","616.499000","27.111000"
"150","644.003000","27.257000"
"150","672.444000","27.713000"
"150","705.357000","28.630000"
"150","722.282000","28.572000"
"150","729.687000","30.559000"
"150","742.381000","32.927000"
"150","769.885000","36.054000"
"150","796.355000","36.000000"
"150","815.372000","35.908000"
"150","823.834000","35.119000"
"150","838.644000","35.090000"
"150","856.627000","38.013000"
"150","864.032000","39.795000"
"151","3.280000","37.900000"
"151","34.468000","35.000000"
"151","51.074000","34.165000"
"151","63.819000","29.656000"
"151","74.174000","28.102000"
"151","94.088000","27.050000"
"151","112.409000","27.025000"
"151","144.272000","30.983000"
"151","150.644000","30.958000"
"151","172.948000","28.052000"
"151","198.438000","28.027000"
"151","225.521000","29.029000"
"151","252.207000","29.617000"
"151","269.332000","30.106000"
"151","302.284000","30.000000"
"151","409.530000","29.936000"
"151","419.883000","30.031000"
"151","444.576000","37.347000"
"151","456.525000","34.992000"
"151","482.476000","35.000000"
"151","504.319000","34.967000"
"151","550.197000","34.192000"
"151","595.127000","33.013000"
"151","606.279000","33.013000"
"151","621.413000","33.939000"
"151","633.362000","35.342000"
"151","653.276000","38.714000"
"152","3.136000","37.400000"
"152","17.374000","35.996000"
"152","27.425000","33.691000"
"152","35.801000","29.031000"
"152","45.014000","27.879000"
"152","60.928000","26.977000"
"152","109.534000","27.335000"
"152","144.463000","26.099000"
"152","177.015000","26.000000"
"152","220.064000","31.361000"
"152","243.515000","31.887000"
"152","269.480000","31.812000"
"152","314.844000","31.039000"
"152","348.210000","31.035000"
"152","383.388000","31.111000"
"152","401.814000","30.935000"
"152","417.728000","31.061000"
"152","421.915000","31.061000"
"152","424.428000","32.965000"
"152","446.205000","34.267000"
"152","477.551000","35.000000"
"152","573.348000","35.081000"
"152","654.998000","35.000000"
"152","680.208000","35.000000"
"152","686.584000","35.000000"
"153","0.000000","37.875000"
"153","18.682000","32.971000"
"153","31.137000","28.079000"
"153","73.838000","27.092000"
"153","88.072000","27.023000"
"153","145.008000","28.906000"
"153","178.813000","29.503000"
"153","202.448000","29.400000"
"153","232.520000","29.392000"
"153","271.334000","28.906000"
"153","306.500000","28.989000"
"153","338.055000","32.971000"
"153","358.516000","34.050000"
"153","393.784000","34.630000"
"153","417.231000","35.015000"
"153","499.479000","34.779000"
"153","545.336000","34.670000"
"153","568.466000","33.981000"
"153","617.786000","33.179000"
"153","640.526000","31.203000"
"153","679.669000","31.203000"
"153","710.805000","35.061000"
"153","725.929000","37.188000"
"154","0.000000","37.700000"
"154","29.016000","35.069000"
"154","48.869000","34.017000"
"154","67.959000","33.992000"
"154","85.521000","34.919000"
"154","121.400000","35.000000"
"154","150.426000","31.912000"
"154","164.934000","29.958000"
"154","199.622000","30.000000"
"154","226.467000","30.000000"
"154","246.637000","31.111000"
"154","285.580000","31.987000"
"154","316.887000","31.962000"
"154","341.321000","31.236000"
"154","397.065000","30.449000"
"154","422.261000","29.958000"
"154","465.022000","26.977000"
"154","484.875000","26.200000"
"154","520.951000","26.000000"
"154","533.744000","26.075000"
"154","539.089000","30.058000"
"154","558.179000","35.946000"
"154","573.450000","36.046000"
"154","618.717000","37.220000"
"154","623.083000","37.220000"
"155","0.000000","38.200000"
"155","70.922000","30.717000"
"155","77.933000","30.027000"
"155","78.829000","28.858000"
"155","94.953000","27.046000"
"155","108.837000","25.731000"
"155","150.755000","25.429000"
"155","163.032000","25.351000"
"155","201.998000","27.163000"
"155","252.610000","29.998000"
"155","263.359000","33.038000"
"155","271.421000","34.002000"
"155","276.348000","35.084000"
"155","299.895000","35.000000"
"155","332.616000","35.000000"
"155","365.478000","37.268000"
"156","1.543000","37.825000"
"156","32.982000","35.000000"
"156","56.714000","33.924000"
"156","75.995000","33.040000"
"156","99.056000","34.142000"
"156","138.975000","34.700000"
"156","184.535000","34.903000"
"156","259.013000","35.000000"
"156","272.339000","33.916000"
"156","311.871000","31.962000"
"156","373.146000","26.100000"
"156","386.324000","26.050000"
"156","423.427000","26.581000"
"156","446.046000","26.748000"
"156","477.764000","26.874000"
"156","497.014000","27.002000"
"156","509.533000","33.065000"
"156","524.687000","34.518000"
"156","539.182000","35.499000"
"157","0.000000","37.000000"
"157","30.334000","34.243000"
"157","40.529000","33.008000"
"157","43.647000","30.407000"
"157","60.171000","25.029000"
"157","81.994000","27.046000"
"157","160.551000","27.000000"
"157","181.135000","27.046000"
"157","203.894000","28.069000"
"157","222.912000","33.038000"
"157","241.929000","36.136000"
"157","254.400000","38.129000"
"158","0.737000","37.954000"
"158","33.738000","35.000000"
"158","48.447000","35.987000"
"158","56.006000","35.960000"
"158","81.987000","32.921000"
"158","97.575000","27.927000"
"158","127.335000","27.086000"
"158","149.065000","26.950000"
"158","180.694000","27.580000"
"158","201.971000","27.791000"
"158","229.842000","27.031000"
